Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,Used ISBN,Genre
50892212,"These Violent Delights (These Violent Delights, #1)",Chloe Gong,"Gong, Chloe",,1534457690,9781534457690,4,3.82,Margaret K. McElderry Books,Hardcover,449.0,2020.0,2020.0,2021/12/19,2020/11/09,,,read,"I really liked this book, but it's very obvious that it's Chloe Gong's first novel and that she's young. Sometimes there were just too many words. I also loved Juliette and would get so immersed but then something Chloe Gong wrote that was clearly a comment on today's very political climate in 2020s of United States would come up and throw me out of the story. Which is why I had to deduct a star. Still looking forward to reading the second book because I'm invested.  ",,,1,0,9781534457690,"nyt:young-adult-hardcover=2020-12-06, New York Times bestseller, Children's fiction, Monsters, fiction, Death, fiction, Gangs, fiction, China, fiction"
5297,The Picture of Dorian Gray,Oscar Wilde,"Wilde, Oscar",Jeffrey Eugenides,,,4,4.13,Random House: Modern Library,Paperback,272.0,2004.0,1890.0,2021/12/21,2020/09/26,,,read,"The first book written before 1900 that I willingly read for fun. <br/><br/>I really enjoyed this book, a lot more than I thought I would. I predicted the story and the ending because it seemed ""cliche"" but I guess it's not actually cliche because this was probably the original so it can't be faulted for that. ",,,1,0,,No ISBN
56732449,The Love Hypothesis,Ali Hazelwood,"Hazelwood, Ali",,0593336828,9780593336823,5,4.12,Berkley Books,Paperback,356.0,2021.0,2021.0,2021/10/27,2021/07/12,,,read,"OMG THIS BOOK WAS SOOOOO CUTE <3 <br/><br/>I wish I could live out my fake dating stem dreams with a hot prof. Instead all my profs are old men :(<br/><br/>This was so cute! I'm so glad I could finally read this book. As a women in stem myself (Computer Engineering (lowkey the field with the WORST female to male ratio of all stem)) I really resonated with Olive. I also want to pursue grad school (I'm a junior in undergrad rn) so I felt like this was something I could relate to even if I haven't gotten to that point in my academic career yet.  <br/><br/>This book is highkey what I wish my future looked like. EXCEPT TOM. FUCKING TOM THAT BASTARD I HATE HIM SO MUCH. That situation ugh. It sucks that that shit happens all the time to women in stem. Thank god Adam is a real one <3. He's so perfect where do I find an Adam for myself?<br/><br/>Also as the resident pumpkin flavor everything lover can I appreciate that representation the most. Seriously I buy everything pumpkin flavored this fall, my roomates thing I have a problem. <3 olive and <3 adam and <3 and adam together<br/><br/>The only thing I was a little ehhhh about was that they kept mentioning that Olive was one of two girls of all the bio grad students at Stanford. And , yes, stem doesn't have much women in it, but biology is a pretty even field, if not more dominated by women. I checked out the stats myself, and at Stanford this past year, there are 92 Biology FEMALE Grad students and 82 Biology male grad students. This only ticked me off slightly because ECE is probably one of the field that women are most underrepresented in and I could only wish to have the ratios that biology has.",,,1,0,9780593336823,"American literature, New York Times bestseller, Romantic fiction, rom-com, romance, College Life, Women authors, women in STEM"
25883848,The Hating Game,Sally  Thorne,"Thorne, Sally",,,,5,3.87,William Morrow Paperbacks,ebook,387.0,2016.0,2016.0,2021/09/15,2016/11/13,,,read,"I can't even begin to describe how much I loved this book and the characters. Definitely one of my all time favorites holy. I can't believe this book sat on my shelf for so long and I didn't know the contents were going to make me feel this way. <br/><br/>This was my perfect enemies to lovers, fake dating trope everything was exactly what I wanted and I couldn't have asked for anything to be changed because you shouldn't change perfection. <br/><br/>Also I just really liked this line for some reason. It's not even a romantic line or something I just liked it. <br/><spoiler> <br/><blockquote><br/>""You know he's in love with you, right?""<br/>I inhale my huge mouthful and begin to drown on dry land.<br/> </blockquote><br/><br/>ITS JUST SO FUNNY!!<br/><br/></spoiler><br/><br/>I was so emotional at the end I even cried. <br/><br/>EDIT DEC 1, 2021: <br/><br/>Just finished rereading <3 still lovely and cuteeee",,,2,0,,No ISBN
58064046,Gallant,Victoria E. Schwab,"Schwab, Victoria E.",Manuel Sumberac,0062835777,9780062835772,0,3.71,Greenwillow Books,Hardcover,338.0,2022.0,2022.0,,2021/12/04,to-read,to-read (#187),to-read,,,,0,0,9780062835772,"Children's fiction, nyt:young-adult-hardcover=2022-03-20, New York Times bestseller, nyt:young-adult-paperback-monthly=2023-07-09"
57577167,On a Night Like This,Lindsey Kelk,"Kelk, Lindsey",,0008496757,9780008496753,0,3.82,HarperCollins,Paperback,342.0,2022.0,2021.0,,2021/12/04,to-read,to-read (#186),to-read,,,,0,0,9780008496753,No categories available
43225180,Verity,Colleen Hoover,"Hoover, Colleen",,1791392792,9781791392796,5,4.3,Independently published,Paperback,323.0,2018.0,2018.0,2021/01/01,2021/09/15,,,read,DUDE this was like one of the first thrillers I read. I don't usually read thrillers and I accidentally picked it up because I wanted to read romance and knew Colleen Hoover wrote romance so I picked up this book.... Turns out its her ONLY thriller and not a romance. This book had me freaking out and I couldn't put it down. I had to know what happened next. AND THE END. I wish I knew.,,,1,0,9781791392796,"Fiction, romance, contemporary, suspense, New York Times bestseller, Family secrets in fiction, Man-woman relationships, fiction, Secrecy in fiction, Fiction, Romance, collectionid:nyt2020s"
29367958,The Wall of Winnipeg and Me,Mariana Zapata,"Zapata, Mariana",,,,0,4.18,,Kindle Edition,475.0,2016.0,2016.0,,2021/11/26,to-read,to-read (#185),to-read,,,,0,0,,No ISBN
20958632,The Darkest Part of the Forest,Holly Black,"Black, Holly",,0316213071,9780316213073,4,3.86,"Little, Brown Books for Young Readers",Hardcover,328.0,2015.0,2015.0,2021/11/23,2021/11/25,,,read,"This was so interesting as I have already read the Folk of the Air Trilogy, I was familiar with Holly Black's faerie world. I liked Hazel a lot. It was entertaining and I read it in one session, but it didn't have the same spark as TFOTA. Still enjoyed it though.",,,1,0,9780316213073,"Children's fiction, Magic, fiction, Fairies, fiction, Love, fiction, Fairies, Juvenile fiction, Magic, Romance fiction, Fiction, Love, YOUNG ADULT FICTION, Fairy Tales & Folklore, Family, Siblings, Fantasy, LGBT, Romance, Magi, Älvor, Love stories, nyt:young-adult-e-book=2015-12-20, New York Times bestseller"
59571699,Love on the Brain,Ali Hazelwood,"Hazelwood, Ali",,1408725789,9781408725788,0,3.91,Sphere,Kindle Edition,368.0,2022.0,2022.0,,2021/10/27,to-read,to-read (#181),to-read,,,,0,0,9781408725788,Not Found
54985743,People We Meet on Vacation,Emily Henry,"Henry, Emily",,1984806750,9781984806758,5,3.86,Berkley,Paperback,400.0,2021.0,2021.0,,2021/07/28,,,read,Very Cuteeeeee i need an Alex,,,2,0,9781984806758,"nyt:combined-print-and-e-book-fiction=2021-05-30, New York Times bestseller, Fiction, romance, contemporary, Fiction, women"
29044,The Secret History,Donna Tartt,"Tartt, Donna",,1400031702,9781400031702,5,4.16,Vintage,Paperback,559.0,1992.0,1992.0,2021/11/18,2021/06/29,,,read,"This book was incredible. I don't have words right now to describe how I'm feeling. It's 2am. I couldn't stop reading when I got close to the end. I was in shock. I couldn't believe it.<br/><br/>This is one of the first books I've read in my life that was written for adults and is considered ""literature"" that I actually enjoyed. I thought it was so interesting how the book is set up. We know from the prologue that Bunny gets murdered, but we spend the rest of the books seeing how that occurred.  I thought the writing was very beautiful. <br/><br/>I liked how the story was narrated. <br/><br/>I thought the characters did a bit too much drugs though, and in between wrapping up the Bunny situation, and the end it stalled for a bit before picking back up again and I couldn't put it down until I was done. <br/><br/>I'm really glad that I read this book right now, because I'm a junior in a northeast ""prestigious"" ""liberal arts"" college during late fall / early winter so it gave me hella vibes. <br/><br/>I wish there were more books like this. ",,,1,0,9781400031702,"Fiction, College students, Teacher-student relationships, Classicists, Murder, Murderers, Detective and mystery stories, Fiction, psychological, College teachers, fiction, Vermont, fiction, American literature, Richard Papen (Fictitious character), College stories, Psychological fiction, nyt:trade-fiction-paperback=2013-12-01, New York Times bestseller, Estudiantes universitarios, Novela, Asesinato, General, Spanish language materials, Materiales en español, Étudiants, Romans, nouvelles, Spécialistes de lettres classiques, Meurtriers, Roman policier, Relations maitres-eleves, Meurtre, Etudiants"
59651555,"Stuck with You (The STEMinist Novellas, #2)",Ali Hazelwood,"Hazelwood, Ali",,,,0,3.57,Berkley,Kindle Edition,127.0,2022.0,2022.0,,2021/11/19,to-read,to-read (#184),to-read,,,,0,0,,No ISBN
59651553,"Below Zero (The STEMinist Novellas, #3)",Ali Hazelwood,"Hazelwood, Ali",,0593437837,9780593437834,0,3.57,Berkley,Kindle Edition,112.0,2022.0,2022.0,,2021/11/19,to-read,to-read (#183),to-read,,,,0,0,9780593437834,Not Found
58018571,A Force of Nature,Myella,"Myella, Myella",Roilena,,,1,3.06,,ebook,1338.0,2020.0,2020.0,,2021/06/15,dnf,dnf (#8),read,this was actually so painful to read i give up. Honestly terrible. I got about 30% of the way through. Pass,,,1,0,,No ISBN
56980367,"Our Violent Ends (These Violent Delights, #2)",Chloe Gong,"Gong, Chloe",,1534457720,9781534457720,0,4.29,Margaret K. McElderry Books,Hardcover,512.0,2021.0,2021.0,,2021/11/01,to-read,to-read (#182),to-read,,,,0,0,9781534457720,Children's fiction
55692620,The Soulmate Equation,Christina Lauren,"Lauren, Christina",,1982123966,9781982123963,3,4.0,Gallery Books,Hardcover,360.0,2021.0,2021.0,2021/10/29,2021/07/07,,,read,"This did to give what it was supposed to gave. It was cute, it was fun, but it also just felt generic and slightly boring. I didn't fall for River at all. ",,,1,0,9781982123963,"Fiction, romance, contemporary, Fiction, humorous, general, Fiction, women"
59343691,The Anti-Heroine,Chesire Carroll,"Carroll, Chesire",,,,2,3.5,,ebook,2401.0,2020.0,,2021/10/27,2021/10/13,,,read,"The beginning had progress, but as it just went on and on... well it got bad. And of course it's not even finished and will probably never be since it hasn't been updated in like 3 years. ",,,2,0,,No ISBN
51824384,"Act Your Age, Eve Brown (The Brown Sisters, #3)",Talia Hibbert,"Hibbert, Talia",,0062941283,9780062941282,4,4.09,Avon,ebook,400.0,2021.0,2021.0,2021/10/26,2021/10/26,,,read,This was soo cute. Started a bit slow and the insta lust was a bit strong but the second 2/3 was sooooo amazing I loved the last half.,,,1,0,9780062941282,"nyt:trade-fiction-paperback=2021-03-28, New York Times bestseller, Fiction, romance, contemporary, English literature"
58293924,"Book of Night (Book of Night, #1)",Holly Black,"Black, Holly",,1250812194,9781250812193,0,3.54,Tor Books,Hardcover,304.0,2022.0,2022.0,,2021/10/18,to-read,to-read (#180),to-read,,,,0,0,9781250812193,"nyt:combined-print-and-e-book-fiction=2022-05-22, New York Times bestseller"
40727470,"Stalking Jack the Ripper (Stalking Jack the Ripper, #1)",Kerri Maniscalco,"Maniscalco, Kerri",,0316273503,9780316273503,2,3.93,Jimmy Patterson,Kindle Edition,337.0,2016.0,2016.0,,2021/10/14,,,read,"LOOL what even is this book. This was so bad. Characters had no depth, so many words but nothing was said. And the twist was highkey lame. ",,,2,0,9780316273503,"Fiction, Juvenile fiction, Serial murderers, Detective and mystery stories, History, Children's fiction, Mystery and detective stories, Criminals, fiction, Great britain, history, 19th century, fiction, Murder, fiction, London (england), history, fiction, nyt:young-adult-e-book=2016-10-09, New York Times bestseller, Forensic sciences, Horror & Ghost Stories, Historical, Europe, Mysteries & Detective Stories, Young adult fiction, Murderers, Mystery fiction"
58823695,Secrets and Masks,Emerald_Slytherin,"Emerald_Slytherin, Emerald_Slytherin",,,,0,4.43,AO3,ebook,1399.0,2022.0,2021.0,,2021/10/13,currently-reading,currently-reading (#3),currently-reading,,,,1,0,,No ISBN
54589790,"Rule of Wolves (King of Scars, #2)",Leigh Bardugo,"Bardugo, Leigh",,125014230X,9781250142306,0,4.35,Imprint,Hardcover,592.0,2021.0,2021.0,,2021/03/16,to-read,to-read (#131),to-read,,,,0,0,9781250142306,"nyt:young-adult-hardcover=2021-04-18, New York Times bestseller, Young adult fiction, action & adventure, general, Young adult fiction, fantasy, general"
8044557,All My Friends Are Dead,Avery Monsen,"Monsen, Avery",Jory John,0811874559,9780811874557,4,4.14,Chronicle Books,Hardcover,96.0,2010.0,2010.0,2021/10/07,2021/10/07,,,read,very funny big fan,,,1,0,9780811874557,"Pictorial American wit and humor, Death, Humor, Humorismo estadounidense, Muerte, American wit and humor, Comic books, strips, American wit and humor, pictorial, Death, humor"
53402403,"How the King of Elfhame Learned to Hate Stories (The Folk of the Air, #3.5)",Holly Black,"Black, Holly",Rovina Cai,0316540889,9780316540889,5,4.16,"Little, Brown Books for Young Readers",Hardcover,177.0,2020.0,2020.0,,2021/08/08,,,read,I liked this a lot. So whimsical. Loved seeing more of Cardan <3 my precious baby.,,,2,0,9780316540889,"Children's fiction, Kings, queens, rulers, etc., fiction, Fairies, fiction, Storytelling, fiction, Fantasy fiction, Young adult fiction, fairy tales & folklore, general, Young adult fiction, fantasy, dark fantasy, Young adult fiction, fairy tales & folklore, anthologies, Fiction, fantasy, general, Fiction, general"
42267143,"When Villains Rise (Market of Monsters, #3)",Rebecca Schaeffer,"Schaeffer, Rebecca",,1328863611,9781328863614,5,4.21,HMH Books For Young Readers,ebook,384.0,2020.0,2020.0,,2021/08/22,,,read,"WOW this series was perfection! <br/><br/>I loved the character development in all our three main characters. <br/>Nita is my perfect YA main character. Literally how I've always wanted MC girls to be written, but they never are. <br/>Kovit is also perfection. <br/><br/>I don't mean perfect in that they are perfect people but that the author wrote them to be exactly what I wanted them to be even though I didn't know it myself. <br/><br/>I also liked the exploration of Fabricio's character. <br/><br/>The ending was written so well! I just don't know how to express how amazing this whole series is and I'm shocked why it doesn't receive more love. <br/><br/><spoiler> CAN WE JUST APPRECIATE HOW THEY ARE JUST FUCKING KILLERS. I LOVE THAT ALTHOUGH KOVIT GROWS AS A CHARACTER AND BECOMES MORE ""HUMAN"" HE STILL AT THE END IS LIKE ""I FUCKING LOVE TORTURING PEOPLE AND IM NOT GOING TO STOP DOING IT"" LIKE LETS GO!!! HE'S AMAZING. <br/><br/>I LIKE HOW FABRICIO AT THE END WAS LIKE HERE'S AN OLIVE BRANCH. I DONT LIKE YOU, I DONT CARE ABOUT YOU, BUT THIS IS WHAT'S GOING TO BE MOST BENEFICIAL FOR THE BOTH OF US. AND NITA IS LIKE I WANNA KILL YOU BUT I CARE ABOUT KOVIT SO I WILL AGREE TO MAKE THIS DEAL. LOWKEY EVEN THO KOVIT LOVES TORTURING PPL HE'S THE MOST HUMAN OF THEM ALL WHICH IS BEAUTIFUL. UGHHHH WHEN SHE KILLED HER MOM <3 STAN NITA I LOVE HER</spoiler>",,,2,0,9781328863614,No categories available
32822135,Archer's Voice,Mia Sheridan,"Sheridan, Mia",,1538727374,9781538727379,0,4.19,Forever,ebook,377.0,2016.0,2014.0,,2021/09/26,to-read,to-read (#179),to-read,,,,0,0,9781538727379,"Romance, contemporary, small town, new adult, slow burn, forbidden love, trauma, healing, communication, love story, second chance romance, overcoming adversity, finding your voice, Fiction, romance, contemporary"
